"LEA_STATE_NAME","TOT_RET_G12_M","SCH_SAL_TOTPERS_WOFED","SCH_FTE_TEACH_WOFED","SCH_SAL_TEACH_WOFED","SCH_NPE_WOFED","SCH_FTE_AID_WOFED","SCH_SAL_AID_WOFED","SCH_FTE_SUP_WOFED","SCH_SAL_SUP_WOFED","SCH_FTE_ADM_WOFED","SCH_SAL_ADM_WOFED","SCH_SAL_TEACH_WFED","SCH_FTE_AID_WFED","SCH_SAL_AID_WFED","SCH_FTE_SUP_WFED","SCH_SAL_SUP_WFED","SCH_FTE_ADM_WFED","SCH_SAL_ADM_WFED","SCH_SAL_TOTPERS_WFED","SCH_NPE_WFED","SCH_FTETEACH_TOT","SCH_FTETEACH_CERT","SCH_FTETEACH_NOTCERT","SCH_FTETEACH_FY","SCH_FTETEACH_SY","SCH_TEACHERS_CURR_TOT","SCH_TEACHERS_PREV_TOT","SCH_FTECOUNSELORS","SCH_FTETEACH_ABSENT","SCH_FTESECURITY_LEO","SCH_FTESECURITY_GUA","SCH_FTESERVICES_NUR","SCH_FTESERVICES_PSY","SCH_FTESERVICES_SOC"
"NORTH DAKOTA",2,2037230,37.5,2037230,177598.89,6,121452,1,20880,2,198000,2037230,6,121452,1,20880,2,198000,2377562,177598.89,40,40,0,1,6,40,28,1,9,0.5,0,0,0,0
"NORTH DAKOTA",19,5820481,113,5820481,602949.87,23.3,505681.08,1.79,93520.53,6,547726,5904535.2,23.3,505681.08,0,109042.26,6,547726,1162449.37,613033.97,118.5,118.5,0,8.3,6.5,131,122,6,36,1,0,0,1,0.5
"NORTH DAKOTA",4,4114027.23,85,4114027.23,408623.44,17,276790.22,1.33,70509.51,3,312401,4198081,17.3,276790.22,1,81072.81,3,312401,670264.03,414745.93,89.97,89.97,0,3,3,107,104,4,27,1,0,0.29,0.8,0.25
"OHIO",2,293676.84,2.29,94338.86,117875.35,0,0,1.76,121588.8,1.81,77749.18,187562.94,0,0,2.42,128161.8,1.81,77749.18,393473,160549.19,4,3,1,0,0,9,3,0,4,0.83,0,0,0.26,0
"OHIO",23,1001968.82,9.85,486639.42,2878664.86,0,0,7.4,393297.04,2,119483.37,644789.68,0,0,8,408297.04,2,119483.37,1172570.09,2954900.67,13,13,0,1,1,13,10,0,0,2,0,0,1,1
"OHIO",0,50499,2,21000,105362,0,0,0,0,0,0,50499,0,0,0,0,0,0,21000,0,2,2,0,0,0,1,1,3,0,3,0,0,0,0
"OHIO",7,854487,11.05,395921.23,430479,0,0,27.5,400781.62,3,191703,395921.23,0,0,33.5,662784,3,191703,854487,430479,11.05,11.05,0,3.5,1,12,8,1,0,2.9,1,0,0,0
"OHIO",2,342404,3.31,140882,229953,0,0,2.05,103092,2,98430,226483,0,0,2.09,105214,2,98430,449155,249716,5,4,1,0,0,5,4,0,4,0.8,0,0,0.27,0
"OHIO",2,318696.78,2.82,106825.02,150012.71,0,0,2.51,116969.52,2,94902.24,176745.6,0,0,2.56,118781.5,2,94904.24,390429.35,182724.31,6,3,3,2,1,7,1,0,5,0.44,0.39,0,0.22,0
"OHIO",2,2709066.17,47.5,1638472.08,252572,7.25,49560,0,0,9,388710,1950562,7,59000,0,0,9,462750,2709066.17,300681.32,47.5,47.5,0,5,11,48,30,0,3,1,0,0,1,0
"OHIO",0,379191.01,3.2,119347.3,172107.33,0,0,2.67,134214.94,2.44,125628.77,212754.9,0,0,2.72,136426.03,2.44,125628.77,474809.72,197709.49,6,6,0,2,2,7,6,0,6,0.45,0.34,0,0.27,0
"OHIO",4,406116.68,2.95,96804.16,161311,0.55,14938,3.72,152351.24,1.75,142023.28,136393.48,2.38,62306.62,3.72,152351.24,1.75,142023.28,492808.62,161311,9,9,0,1,0,10,15,1,0,3,0,0,0,0
"OHIO",2,0,5,0,1042586,2,0,2,0,2,0,0,2,0,2,0,2,0,0,1155309,5,5,0,0,0,5,5,0,0,1,0,0,0,1
"OHIO",10,1159669,10,477386,1714083,0,0,9,149630,2,147628,600106,0,0,9,149630,2,147628,1282416,1714083,19,19,0,2,0,19,15,1,2,1,0,1,1,1
"OHIO",4,519114.85,7.28,251867.4,1014705.47,3.15,35172.37,1.42,47283.16,3.32,184791.92,324619.48,3.38,38382.66,3.31,84164.82,3.32,184791.92,631958.88,1025205.37,7.28,7.28,0,4,3,11,11,0,2,2,3,0,1,0
"OHIO",5,354769.6,3,154254.44,146649.65,0,0,1.73,83174.54,2.66,117340.62,232138.57,0,0,1.76,84212.92,2.66,117340.62,433692.11,175548.89,5,3,2,2,1,8,3,0,4,0.58,0.23,0,0.16,0
"OHIO",2,347045.75,15,277045.75,245000,0,0,0,0,1,70000,27704575,0,0,0,0,1,70000,70000,245000,15,15,0,0,0,15,15,0,0,1,1,1,1,1
"OHIO",2,177457.55,2,113624.22,208008.06,0,0,0,0,6,25358.7,113624.22,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0
"OHIO",7,5702552.81,70.1,4655255.53,404691,1,25857.39,8.57,379649.48,9,641790.41,4655255.53,7,163227.63,8.57,379649.48,9,641790.41,5839923.05,404691,70.1,70.1,0,4,1,72,73,4,30,1,4,0,0.5,0
"OHIO",20,3891954.64,47.5,2985015.26,225858.57,6,139749.92,7.6,237048.1,7,530141.36,3064778.14,7,165380.4,8.46,303823.04,7,530141.36,4064122.94,289344.53,48.5,48.5,0,2,8,51,54,2.5,24,1,3,0,0.5,0
"OHIO",7,3536185.1,42.6,2638541.47,154410.52,4,96066.5,6.27,312794.78,7,488782.35,2638541.47,5,121818.84,6.36,319107.65,7,488782.35,3568250.31,241547.16,42.6,42.6,0,4,4,44,53,2,23.1,1,3,0,1,0
"OHIO",16,4758284.36,56,3609816.63,297004.21,12,246245.42,10.85,387301.27,8,514921.04,3727016.81,14,285752.24,13.76,457514.34,8,514921.04,4985204.43,320413.55,58,58,0,8,2,58,56,2,32,1,4,0,0.5,0
"OHIO",8,4635493.41,60,3433009.41,375820.01,6,138036.84,11,532190.03,8,532257.13,3505626.62,8,182997.09,13.07,536502.66,8,532257.13,4757383.5,422196.85,61.5,61.5,0,5,7,63,67,3,29.5,1,2,0,1,0
"OHIO",18,5044937.28,60.4,3915392.96,348349.89,6,128965.11,9.34,378470.71,9,622108.5,4212210.19,9,187879.25,10.09,419683.18,9,622108.5,5441881.12,376231.19,64.9,64.9,0,3,3,68,80,3,25,1,3,0,1,0
"OHIO",14,5720861.15,65,4329857.92,252983.98,3,71406.3,14.2,648671.44,9,670925.5,4329857.92,6,137881.94,14.2,648671.44,9,670925.5,5787336.8,252983.98,65,65,0,2,3,66,68,3,27.5,1,2,0,0.5,0
"OHIO",55,764769.41,9.1,495078.63,147522.71,0,0,1.3,80841.48,2,188849.29,495078.63,0,0,1.3,80841.48,2,188849.29,764769.4,148396.34,9.1,9.1,0,3,2,10,5,0,4,1,0,0,0.5,0
"OHIO",4,3590258.61,51,3207372.39,1035410.81,1,14031,1,19833.8,6,348920.5,3614264.96,1,14031.92,1,19933,6,348920,382885.72,109767.68,61.5,60.5,1,4,1,65,63,3,27,1,0,1,0.5,0
"OHIO",14,7584405.13,79.2,6128278.83,24632421.79,10,244555.03,15,813392.35,4,398178.92,8491327,12,292555.03,15,813392.35,4,398178.92,9995453.3,26037444.31,82.6,82.6,0,1.4,1,89,87,5,32,1,0,3,1,0
"OHIO",2,2731096,40.5,2038098,105766,2.64,62104,8.56,456887,2,174008,2038098,2.64,62104,8.56,456887,2,174008,2731096,105766,45.5,45.5,0,0,1,45,0,2,9,0.5,0,0.5,0.6,0
"OHIO",0,2705241,37,2223112,501380,1,21582,4,145190,2,186900,2223112,2,42027,4,145190,2,186900,2726175,452439,37,37,0,0,1,39,39,2,12,1,0,1,2,0
"OHIO",4,11346839.06,101,7769488.56,650187.21,7.5,232650.74,27.82,1917241.96,15.5,1427457.81,10340863.52,18,674841.35,30.82,2002333.52,21.5,1417355.05,14435393.44,1835035.99,130.4,130.4,0,2,4,134,121,7,70,3,10.43,1,1.5,3
"OHIO",10,4047599.41,35,2317492.43,27551.39,5.69,166616.8,17,1056431.14,6.75,507059.04,2944253.92,11.81,367373.11,18,1141929.72,6.75,507059.04,4333854.3,57091.37,43,43,0,10,1,43,34,2,26,1,1,1.4,0.5,0.4
"OHIO",8,4427401.44,44,2657698.81,66882.71,2.63,73424.63,16,1129686.98,7.75,566591.02,3364724.46,3.5,99312.93,20,1349453.81,7.75,566591.02,4673056.57,103359.23,51,51,0,18,2,51,45,3,23,1,1,1,0.5,0.4
"OHIO",4,4179300.86,35,2510623.42,57468.03,0.44,10768.65,15,1118597.42,8.5,539311.37,2844946.6,5.69,175636.79,15,1118597.42,8.5,539311.37,4344169,57468.03,41,41,0,3,1,41,39,2,15,1,1,1,0.5,0
"OHIO",11,2879290.74,22,1483783.63,22406.11,1.31,21748.98,12.8,846375.66,6.75,527382.47,2059588.95,3.06,79763.53,13.8,911780.49,6.75,527382.47,3002710.12,50835.98,35,35,0,10.5,1,35,27,0,12,1,1,0.7,0.5,0.4
"OHIO",21,3717199.54,30,1998135,33286.2,5.69,149149.24,16.5,1134076.08,6.75,435839.22,2767567.56,10.06,276177.02,18.5,1258876.55,6.75,435839.22,3969027.79,55196.29,44.31,44.31,0,16,0,46,31,2,20.31,1,1,1,0.5,0.6
"OHIO",5,4250979.74,36,2214119,74667.89,4.38,108649.17,18.5,1119190.95,10.75,809020.62,2998592.66,4.38,108649.17,21,1278852.48,10.75,809020.62,4410641.27,127113.06,51,51,0,21,2,51,42,0,36,1,6,1,0.5,0.4
"OHIO",9,3496697.34,31,1905912.25,45473.31,0.88,35234.03,13,939473.53,8.63,616077.53,2364549.97,0.88,35234.03,15,1080711.27,8.63,616077.53,3637935.08,71074.67,42,42,0,10,1,42,32,2,26,1,2,0.6,0.5,0.6
"OHIO",2,3599651.28,36,2552328.68,64066.94,0.44,11976.61,9.5,649984.53,5.63,385361.46,2828497.99,7.44,178460.84,9.5,649984.53,5.63,385361.46,3766135.51,64066.94,46,46,0,5,0,46,35,2,17.5,1,1,0.8,0.5,0
"OHIO",17,4767863.82,45,2949644.55,39586.17,4.81,127026.27,15,1056080.08,8.63,635112.92,3523763.7,4.81,127026.27,17,1200683.81,8.63,635112.92,4912467.55,109417.14,54,54,0,19,0,54,41,3,30,1,2,0.6,0.5,0.4
"OHIO",15,5879831.99,51,3642745.48,212247.59,2.19,56096.87,21,1484389.2,9.63,696600.44,4479467.95,3.94,92109.62,22,1583555.46,9.63,696600.44,6015011,285877.08,64,64,0,9.5,1,64,56,5,33.5,1,2,1,0.5,0.4
"OHIO",5,5151107.7,41,2781346.31,156110.26,2.63,71588.89,28.5,1816726.68,6.63,481445.82,4234537.25,7,199202.9,32.5,2155167.93,6.63,481445.82,5617162.96,286050.71,59,59,0,13,0,59,53,4,28,1,2,1,0.5,0.6
"OHIO",18,3934908,36,2317533.83,39961.9,2.19,100969.36,17,1122675.62,5.63,393729.19,2794869.39,3.06,123274.84,18,1190043.52,5.63,393729.19,4024581.38,47011.39,49,49,0,17,1,49,32,2,32,1,2,1,0.5,0.6
"OHIO",12,4073976.25,40,2388681.25,45248.23,4,81714.41,18.5,1147111.42,6.63,456469.17,2978183.16,7.5,147569.98,18.5,1147111.42,6.63,456469.17,4139831.82,94388.82,53.5,53.5,0,22,1,54,41,4,19.5,1,1,0.8,0.5,0.2
"OHIO",5,4740555.22,44,2957608.47,60923.02,2.63,54377.31,18.5,1257635.42,6.63,470934.02,3605063.38,9.63,251179.29,18.5,1257635.42,6.63,470934.02,4937357.2,60923.02,60,60,0,7,3,60,44,1,31,1,1,1,0.5,0.4
"OHIO",2,3657796.6,33,2333977.78,55944.66,0.88,24333.35,14.5,924199.39,5.63,375286.08,2792525.78,10.5,286112.99,15.5,1007978.3,5.63,375286.08,4003355.15,55944.66,46,46,0,6,0,46,36,2,25,1,1,0.8,0.5,0
"OHIO",2,3747529.19,34,2431406.14,52642.29,0.88,21094.44,14,913922.65,4.88,381105.96,2791027.96,4.38,107604.45,14,913922.65,4.88,381105.96,3834039.2,52642.29,43,43,0,7,1,43,38,2,24,1,1,0.25,0.5,0
"OHIO",5,1954327.3,16,1034652.2,758564.2,0,0,7.5,466813.61,5.75,452861.49,1255225.19,0,0,8.5,535287.86,5.75,452861.49,2022801.55,811753.91,25,25,0,8,1,25,23,2,21,1,1,0.6,0.5,0.4
"OHIO",8,6547782.17,102,5419250.75,2694304.2,17.16,406171.36,20.7,684718.52,7,508673,5658295.84,19.3,462478.5,20.7,684718.5,7,462478.5,6786827.26,2732090.57,110,110,0,20,19,95,77,5,46,0,0,0,1,0.11
"OHIO",6,4045520,60,3270333,58178,8,141142,4,244715,6.5,389330,3367943,11,204714,5,291589,6.5,389330,4253576,63797,70,70,0,17,9,70,70,2,5,0,0,1,0,0
"OHIO",2,2150426,30,1529597,69015,1,23705,3.8,231266,6,365859,1576500,2,34690,5.8,382966,6,365859,2360015,152823,30,30,0,3,7,38,40,2,3,2,0,1,0,0
"OHIO",5,2151173,30,1566514,62750,2,41400,3.1,177136,6.5,366123,1597811,4,69196,4.1,251596,6.5,366123,2284726,62750,37,37,0,9,4,37,44,2,2,2,0,1,0,0
"OHIO",15,2827252,40,2054928,60522,5,100880,4,272520,6.5,398925,2061419,13,259200,4.5,295086,6.5,398925,3014630,60522,48,48,0,11,3,48,49,2,4,2,0,1,0,0
"OHIO",12,4391903,60.6,3462832,470941,2.3,48170,8,454853,6.5,426048,3478029,5.3,106312,8.5,484559,6.5,426048,4494948,672727,66,66,0,8,13,66,67,2,9,2,0,0,0,0
"OHIO",4,3830006,47.6,2599541,150123,16.8,639527,3,207710,7,383229,2681743,17.8,658593,3,207710,7,383229,3931275,150123,53,53,0,14,3,53,54,1,3,2,0,1,0,0
"OHIO",2,1018521,9,683604,3641,2,49331,1.3,91333,4,194253,708340,2,49331,1.3,91333,4,194253,1043257,3641,9,9,0,1,1,9,11,1,4,2,0,0,0,0
"OHIO",14,3719774.5,45.6,2902664.13,272367.17,0,0,5,395471,5,421639.37,4066786.11,6,138747,5.5,436012.4,5,421639.37,5063184.88,276324.52,67.2,66.2,1,2,1,69,56,3,31.2,1,5,0,0.75,0
"OHIO",4,10823065,115,7171720,72456,8,324663,95.61,2121431,7,635987,7171720,1,58623,95.61,2121431,7,635987,10823065,78963,115,115,0,4,5,117,110,5,22,1,3,1,0,0
"OHIO",25,10840257,128,8665915,388419,11.2,215981,62,1673584,6,58544,7938681,11.2,215981,61,1673584,6,585444,2475009,388419,130,129,1,4,5,130,132,6,43,1,7,0.12,0.91,0
"OHIO",0,4228414.35,67,3720158.85,215642,4,89425.69,7,228466,5,279789.5,3743925.23,4,92897.28,7,228466,5,279789.5,4250922.13,215642.89,68,68,0,9,8,72,65,3,19,1,1,1.5,2,0
"OHIO",2,1310816,27.5,1309666,117350,2,37200,3.5,110000,2,153600,1348014,3,37200,3.5,110000,2,153600,300800,151025,28.5,28.5,0,1,3,0,0,2,14,0.25,0,0,0,0
"OHIO",0,2084247.48,34,1736090.85,288539.57,2,35850.24,2.6,148484.31,2,163822,1793693.58,3,53775,2,148484,2,163822,2159775.25,313767.28,37,37,0,1,1,37,35,2,0,1,0,1,0,0
"OHIO",9,5684772,79,4393391,168668,7.95,178444,9,620962,8,491973,4393391,7.95,178444,9,620962,8,491973,5684770,168668,79,79,0,3,3,79,72,3,16,1,0,0.2,1,0
"OHIO",5,6286307,84,4952683,581191,9,548940,3,175564,6,609120,4952683,9,548940,3,175563,6,609120,1333624,44389,79,76.8,2.2,13,6,79,66,4,15,1,4,1,1,0
"OHIO",2,2013901.04,24.25,1606403.9,248836.8,1.5,49695.08,8.5,181030.52,3,166395.12,1606403.9,1.5,49695.08,8.5,242062.3,3,166395.12,2074932.82,248836.8,24.25,24.25,0,2,0,29,27,1,2,0.25,0,0.5,0,0
"OHIO",7,11975864.5,140.8,9287060.77,3779963,20,453846.98,25,948493.77,7,793808,11975864,20,453846.98,25,948493.77,7,793808,2196148.75,3779963.02,151.5,151.5,0,3,0,156,153,7,40,1,3,1.8,1.2,0
"OHIO",6,8628794,105.55,6705994,1395329,23.1,122106.6,12.87,396639.36,4,528559.52,6714495.28,24.9,174424.44,13.8,355248.49,5,528559.52,1058232.44,1583098,105.55,105.55,0,0,0,113,110,5,36,1,0,0.1,0.3,0
"OHIO",2,8869593.35,99.9,6609608,644748.29,12.2,220049,17.7,725244,6,570009,6902760.93,19.8,346527,23.7,932888.8,6,570009,1009824,766214.2,102,102,0,0,0,102,79,4,50,1,6,1,0.5,0
"OHIO",4,5376329,95,4658820,395553,0,0,38.88,497337,4,300799,4808817,0,0,36.88,497337,4,300799,5376329,395553,95,95,0,3,2,86,70,3,19,1,0,0.88,0.63,1
"OHIO",9,6415838.35,82,4301548.91,393100.38,4,60000,3,90000,3,240000,6415838.35,11,187000,3,90000,4,320000,6817709.07,403100.38,82,82,0,2,3,82,73,3,41,0.17,0,1,1,0
"OHIO",4,19566797,125,14035625,6366558,74,1779700,4,2084744,12,1666728,14486500,74,1983126,4,2081220,12,1671240,20204086,6474446,125,125,0,6,5,125,125,4,24,1,1,1,1,1
"OHIO",2,8156967.72,112.78,8156967.72,129233.45,10.78,27239420,11,579496.24,6,532058.3,8234368.72,10.78,272394.2,11,619786.24,6,532058.3,1424238.74,129233.45,112.78,111.78,1,12.16,10.35,131,111,5.5,44,1,1,1,1.5,0
"OHIO",4,5655973.56,86,4467356.05,817703.3,17,282607.43,8.62,209041.45,5,276050.61,4706211.75,17,282607.43,8.62,209041.45,5,276050.61,767699.49,881175.57,86,84,2,10,4,86,56,4,32,1,0,1,1.8,0
"OHIO",5,3307479,55.73,3182505,1057017.02,4.5,87151,4,209218,3,260683,3182505,45.39,87150.86,8.83,549395,3,260683,3759447.21,1057017.02,55.73,53.73,2,5,3,53,48,2,16,0.16,0,0.28,0.42,0.15
"OHIO",7,7173720.03,87.9,7173720.03,1022460.73,1,63825.72,11,603272.13,5,728072.91,6616655.05,12,370001.25,23,973273.38,5,728072.91,16895218.11,1404051.39,87.9,87.9,0,2,2.2,92,89,4,7,1,0,1,1,1
"OHIO",2,3988464,68,3457880,1478758,3,192588,1,22816,4,315180,3465745,3,192588,1,22816,4,315180,3996329,1478758,70.25,70.25,0,1,2,76,72,3,26,0.5,0,1,0,1
"OHIO",4,7520229.63,89.6,6153074.23,1090159,1,47879,10,664731.4,7,654545,6153074.23,1,47879,10,664731.4,7,654545,7520229,1090159.85,89.6,89.6,0,2,2,90,88,5,21,1,0,0,2,0
"OHIO",6,3341966.81,44,2614451.96,9962165,9,168457.1,7,246895.4,3,281162.3,2614451.96,9,168457,7,246895,3,281162,3341966.81,962165.46,44,44,0,5,2,44,39,2,8,0.75,0,1,1,1
"OHIO",5,6843945,82,5257439,475885,6,125315,30,1352821,1,108372,475885,6,125315,30,1352821,1,108372,6843945,475885,82,79,3,5,8,82,77,3,50,1,0,1,0.5,0
"OHIO",4,4904739.59,76,3762502.15,60784.22,0,0,0,0,0,0,3762502.15,5,121348.93,6.5,527269.67,11,607050.63,6448274.46,60784.22,76,76,0,12.5,3,76,77,4,35,1,0,1,0,0
"OHIO",5,6596456.83,94.08,5451734.23,84106.7,0,0,0,0,0,0,5451734.23,9,217995.6,7.5,501329.6,11,631219.67,8726136.95,84106.7,105,105,0,4.5,8.83,105,103,4,38,1,0,1,0,0
"OHIO",4,5873363,90.34,4807271.82,73000.27,0,0,0,0,0,0,4807271.82,14,353716.22,7.5,449443.63,11,609260.62,8129807.73,73000.27,94,94,0,6.5,8,94,94,4,49,1,0,0,1,0
"OHIO",16,8519523,98,5721405,1570716,6,103962,19.4,784413,6,975855,5769405,11,217448,22.4,911596,6,975855,8809205,1612821,99,99,0,6,6,99,81,5,43,2,4,1,0.5,0
"OHIO",2,7972324.26,101.87,6542617.86,459604.86,4.38,113951.53,11.81,789045.84,5,367688.05,6542617.86,4.38,113951.53,11.81,789045.84,5,367688.05,7972356.48,459604.86,101.87,101.87,0,1.5,3.5,107,94,4,24,1,0,1,1,0
"OHIO",4,9196392,100,6783551,448679,14.3,449328,94.95,1173916,16.26,789597,8130210,21.2,648593,94.95,1173916,16.26,789597,10742316,448680,100,100,0,0,1,100,98,5,44,1,2,2,1,1
"OHIO",4,5033130.38,79.34,3842885.43,179709.87,1.51,36960.59,5.75,543056.89,4,610227.47,3842885.43,1.51,36960.59,5.75,544801.89,4,610227.47,5034875.38,179709.87,79.34,79.34,0,15.67,6,79,75,5,25,1,0,0,0,0
"OHIO",4,4916900,65.67,3745608.8,127020.78,0.5,10636.92,7.34,564300.98,5,596353.3,3745608.8,0.5,10636.92,7.34,567320.67,5,596353.3,4919919.69,127020.78,65.67,65.67,0,5,4.5,65,65,5,22.67,1,0,0,0,0
"OHIO",2,5407525.96,86,4323074.9,189863.21,15,241374.85,11,467586.45,8,375489.76,4680918.17,15,241374.85,11,467586.45,8,378264.76,5768144.23,296354.6,86,86,0,15,8,86,171,4,23,1,5,1,0.33,0
"OHIO",5,4207551.21,64,3109303.2,198204.24,24,338787.23,10,376194.72,4,383266.06,3466122.17,29,414552.56,7,376194.72,10,383266.06,4640135.51,263364.52,64,64,0,10,10,64,122,2,27,1,4,1,0.5,0
"OHIO",21,6259241.08,93,5188735.4,214997.24,11,229393.13,10,466645.28,11,374467.27,5311145.48,11,229393.13,10,466645.28,11,374467.27,6381651.16,214997.24,93,93,0,13,6,93,184,5,38,1,4,1,0.5,0
"OHIO",4,8061158.38,68,3538996.1,183401.61,7,120645.24,9,496145.58,9,366375.36,3702439.94,7,120645.24,9,496145.58,9,366375.36,4685606.12,312994.08,68,68,0,12,8,68,132,3,29,1,4,1,0.5,0
"OHIO",4,3298002.2,44,2340614.5,140884.77,7,107580.61,9,459368.85,9,390438.24,2663373.99,7,107580.61,9,459368.85,9,390438.24,3620761.69,216256.21,44,44,0,9,2,44,86,2,17,4,0,1,0.66,0
"OHIO",2,3382091.24,47,2313337.2,211592.15,9,214480.04,12,488493.67,11,365780.33,2449690.96,9,214480.04,12,269279.69,11,368555.33,3302006.02,338137.44,47,47,0,4,6,47,90,3,30,1,4,1,0.33,0
"OHIO",4,1165337.47,7,362669.39,6295.53,37,444099.87,5,172170.91,3,186397.3,362669.39,37,444099.87,5,172170.91,3,186397.3,1165337.47,6295.53,7,7,0,0,0,7,25,1,3,0,2,0.6,0.33,0
"OHIO",2,6728375.63,97.58,5023439.57,2210216.4,2.73,38087.56,15,776718,11,890131,5350327.15,11.4,183188.49,15,776718,11,890131,1966151.28,2530784.95,102,102,0,5,4,102,97,4,51,2,2,1,2,0
"OHIO",6,5574101,61.6,4170518,128086,0.88,23723,12.13,752884,10.17,626976,4939330,2.72,75961,12.13,752884,10.17,626976,6395151,128086,76.6,76.6,0,5.2,5,83,64,4,23.2,1,0,0.8,1,1
"OHIO",17,5787030,65.1,4214791,116886,0.78,23055,12.72,811669,12,737515,5033944,1.56,43039,12.72,811669,12,737515,6626167,116886,79.1,79.1,0,3.6,4,83,62,4,25.2,1,0,0.8,1,0
"OHIO",11,6697803,73.8,5205186,150363,2.73,81645,11.04,748706,11,662266,6160559,2.73,81645,11.04,748706,11,662266,1492617,150363,88.8,88.8,0,3,1,96,86,4,34.8,1,0,0.8,1,0
"OHIO",2,2272687,43,2253790,400900,2,19800,60,720590,5,672130,2298651,2,33100,26,689900,5,593444,1316444,411172,44,44,0,1,1,44,43,2,12,0.34,0,0.33,0.45,0
"OHIO",7,2733432.17,42.35,2328094.39,607936.19,2,43354.28,3,170672.5,2,191311,2393197.39,3,65725.9,3,170672.5,2,191311,2720906.79,607936.19,43.35,43.35,0,1,5,44,30,2,15,0.35,0,0.2,0.5,0
"OHIO",2,5412836,70,4380045,935709,1,18894,30.5,738594,3,269135,4496628,1,18894,32,788052,3,269135,1076081,935709,73,73,0,1,3,70,69,3,19,1,0,0,0,0
"OHIO",2,1971420,36,1692340,286256,0,0,7.72,201277,5.5,376451,4729715,0,0,12.56,396794,4.5,376451,1964674,437304,37,37,0,8.5,0,37,37,1,12,0,0,1,0.33,1
"OHIO",2,4946735.99,67,4026931.83,84138.86,16,391174.8,14.9,235142.64,3,293486.72,4083740.83,16,391174.8,14.9,235142.64,3,293486.72,5003544.99,84138.86,73,73,0,1,3,73,72,3,32,1,1,1,1,0
"OHIO",13,11185612.92,125.1,9286663.99,133838.52,0,0,18,1082987.23,8,815961,10882288.76,13,276906.42,19,1127698.19,8,815961,13102854.37,1732091.63,135.1,135.1,0,7,7,136,122,8,42,1,4,1,2,1
"OHIO",0,2811494,40.57,2324960,291318,3,37070,0,0,6,291183,2483240,3,37070,0,0,6,291183,2811494,384063,40.57,40.57,0,2,1,42,35,2,9,0.2,0,0.2,0.5,0
"OHIO",0,1613298,25,1379226,249894,0,0,10,234072,1,84268,1379226,1,18474,0,0,0,0,0,0,27,27,0,0,1,27,26,2,11,1,0,1,0,0
"OHIO",2,7229175.67,80.78,5216737.08,779880.09,0,0,27.5,1128976.32,3,313107.92,5316241.55,0,0,27.5,1128976.32,3,313107.92,6758325.79,779880.09,91,91,0,11,8,91,91,5,18,1,0,1,0.5,1
"OHIO",2,2286331.4,37,1960734.1,908196.55,0,0,2,70296.03,1,112225.96,2025415.12,0,0,2,70296.03,1.25,112225.96,2207937.11,925448.31,37,37,0,3,1,37,34,2,15.5,0.25,0,0.5,0.75,0
"OHIO",4,10962033.86,90,5679053,1901085.26,16.6,155743.91,32.6,782162.5,6,580003.52,7210043.9,16.6,155743.91,32.6,782162.5,7,513596.67,8661546.98,2434337.3,117.9,117.9,0,3,2,129,126,7,37.5,1.75,0,0.93,1.5,0
"OHIO",6,9924468.24,94,5900240.44,1729166.84,17.1,155026.43,34.8,792705.41,5,486262.7,6157316.31,17.1,155026.43,34.8,792705.41,5,428855.89,7533904.04,2215970.77,104.29,104.29,0,3,6,115,118,7,27.5,1.5,0,0.93,1.5,0
"OHIO",5,2191762,34.9,1723498,933316,3,72262,3,86654,2,145274.71,1867405,3,72262,3,86654,2,145274,2335669,933316.67,34.9,30.9,4,1.1,1,33,26,2,14,0.5,0,1,0.5,0
"OHIO",2,4307142.89,42,3362261.47,439331.58,5,125480.07,9,268410.96,2,250990.39,3362261.47,7,158600.41,9,568410.96,2,250990.39,4340362.23,518119.89,42,42,0,3,3,42,42,2,10,1,0,1,1,0
"OHIO",2,1429103.79,21.3,1163547.26,50961.99,5,87458.31,2,87798.68,1.5,120459.66,1220380.26,5,87458.31,2,87798.68,1.5,120459.66,1054981.64,50961.99,22.3,22.3,0,2,0,23,19,1,6.3,0.14,0,0.18,0.13,0
"OHIO",2,7715025.62,111,5616490,137823.27,11,1110047.4,6,488423,4,500064.69,5616490.48,11,1110047,6,488423.05,4,500064.69,5616490.48,137823,111,111,0,4,3,119,101,6,19,1,0,0.3,1.11,0.13
"OHIO",4,2462485,44,2462485,1118900,0,0,4.33,280590,3,242429,0,0,0,0,0,0,0,0,1234650,44,44,0,1,1,45,51,3,18,0.34,0,0.67,0.34,0
"OHIO",2,7580463.76,86.91,5743737,1908737.02,0,0,5,353359.79,6,494584,6738488.05,0,0,5,353359.79,6,494584,7586431.83,1941823.37,86.91,86.91,0,8.46,4.2,95,81,4,35,1,0,0.43,0.43,0
"OHIO",4,7367881.06,84.73,5941735,1960427.12,0,0,3,215022.79,6,543679,6792864.6,1,21846,3,215022.79,6,543679,7573412.38,1993513.47,84.73,84.73,0,4.84,0.5,91,81,4,36,1,0,0.43,0.43,0
"OHIO",2,4519033.48,58.85,3466852.28,1129734.1,5.25,104772.36,8.75,485569.59,4.75,461839.25,3510442.28,6.25,123318.42,8.75,485569.59,475,461839.25,1070727.2,1146876.97,62.83,62.83,0,5,1,63,61,3,14.2,1,0,0,0,0
